0	0	0	0	0	0	1	1	1	5	5	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	15	5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	27	17	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	5	5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	12	12	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	63	62	0.023	0.002	0.976	3
1	1	1	1	1	0	0	0	0	70	68	0	1	0	2
0	0	0	0	0	0	1	1	1	7.5	2.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	57	57	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	40	39	0.023	0.002	0.976	3
0	0	1	1	0	0	0	0	0	67	47	0.471	0.081	0.447	1
0	0	0	1	1	0	0	0	0	84	79	0.541	0.009	0.449	1
0	0	0	0	0	0	1	0	0	42	32	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	52	37	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	57	42	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	28	21	0.023	0.002	0.976	3
0	0	0	1	1	0	1	0	0	66	55	0.541	0.009	0.449	1
0	0	0	1	1	0	1	0	0	72	72	0.541	0.009	0.449	1
0	0	0	0	0	0	1	1	1	5	5	0.023	0.002	0.976	3
0	0	0	1	0	0	1	1	1	17	17	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	1	23	27	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	27	32	0.023	0.002	0.976	3
0	0	0	0	0	0	1	999	999	24.5	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	999	999	57	42	0.023	0.002	0.976	3
1	0	0	1	0	0	1	0	0	30	69.5	0.205	0.136	0.659	3
0	0	0	1	0	0	1	0	0	57	58	0.146	0.004	0.85	3
0	0	0	1	0	0	1	0	0	75	24.5	0.146	0.004	0.85	3
0	0	0	1	0	0	0	0	0	999	999	0.146	0.004	0.85	3
0	1	1	1	1	0	1	0	0	57	45	0	0.992	0.008	2
0	0	0	0	0	0	0	0	0	42	42	0.023	0.002	0.976	3
0	0	0	0	1	0	1	0	0	8	6	0.139	0.007	0.854	3
0	0	0	1	1	0	0	0	0	17	12	0.541	0.009	0.449	1
0	0	0	0	0	0	0	0	0	49.5	30	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	44.5	15	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	24.5	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	24.5	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	66	64	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	10	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	69.5	49.5	0.023	0.002	0.976	3
0	0	0	1	0	0	0	1	1	10	10	0.146	0.004	0.85	3
0	0	0	0	0	0	0	0	0	24.5	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	57	62	0.023	0.002	0.976	3
0	0	0	1	0	0	1	0	0	38	43	0.146	0.004	0.85	3
0	0	1	1	1	0	0	1	1	74	72	0.803	0.088	0.108	1
0	1	0	0	0	0	1	1	1	25	28	0	0.223	0.777	3
0	0	0	0	0	0	1	1	1	24	28	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	32	22	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	0	17	27	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	49.5	10	0.023	0.002	0.976	3
0	1	1	0	0	1	1	1	1	15	15	0	0.995	0.005	2
0	0	0	0	0	0	1	1	1	38	34	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	27	17	0.023	0.002	0.976	3
0	0	0	0	0	1	1	0	0	17	11	0.371	0.02	0.609	3
0	0	0	0	0	0	1	0	0	999	999	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	52	60	0.023	0.002	0.976	3
0	0	0	1	1	1	1	0	0	17	22	0.959	0.011	0.03	1
0	0	0	1	0	0	1	0	0	38	35	0.146	0.004	0.85	3
0	0	0	0	0	0	1	0	0	30	27	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	23	18	0.023	0.002	0.976	3
0	0	0	1	0	1	1	0	0	38	32	0.806	0.015	0.179	1
0	0	0	1	0	0	1	0	0	44	36	0.146	0.004	0.85	3
0	0	0	1	0	1	1	0	0	39	42	0.806	0.015	0.179	1
0	0	0	0	0	0	0	1	1	22	17	0.023	0.002	0.976	3
0	0	0	1	0	0	1	1	1	61	41	0.146	0.004	0.85	3
0	0	0	0	0	0	0	0	0	24.5	24.5	0.023	0.002	0.976	3
0	0	0	1	0	0	0	0	0	24.5	24.5	0.146	0.004	0.85	3
0	0	0	1	0	0	0	0	0	999	999	0.146	0.004	0.85	3
0	0	0	1	0	0	0	0	0	34.5	24.5	0.146	0.004	0.85	3
0	0	0	1	0	0	0	0	0	999	999	0.146	0.004	0.85	3
0	0	0	0	0	0	0	0	0	24.5	24.5	0.023	0.002	0.976	3
0	0	0	1	0	0	0	0	0	30	30	0.146	0.004	0.85	3
0	0	0	1	1	0	0	1	0	24.5	24.5	0.541	0.009	0.449	1
0	0	0	1	1	0	0	1	999	10	10	0.541	0.009	0.449	1
0	0	0	0	1	0	0	0	0	77	57	0.139	0.007	0.854	3
0	0	0	1	0	0	1	1	1	22	32	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	1	55	44	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	999	999	0.023	0.002	0.976	3
0	0	0	1	0	0	0	0	0	10	10	0.146	0.004	0.85	3
0	0	0	999	999	999	999	999	999	999	999	0.236	0.006	0.758	3
0	0	0	0	0	0	0	0	0	10	10	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	67	47	0.023	0.002	0.976	3
0	0	0	0	1	0	1	1	1	47	52	0.139	0.007	0.854	3
0	1	0	1	0	1	0	0	0	41	30	0	0.928	0.072	2
0	1	0	0	0	0	0	0	0	42	37	0	0.223	0.777	3
0	0	0	0	0	0	0	0	0	74.5	64.5	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	74.5	64.5	0.023	0.002	0.976	3
0	0	0	1	1	0	0	0	0	36	29	0.541	0.009	0.449	1
0	0	0	1	0	0	0	0	0	27	12	0.146	0.004	0.85	3
0	0	0	0	0	0	1	0	0	999	999	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	52	67	0.023	0.002	0.976	3
0	0	0	1	1	0	1	1	1	61	57	0.541	0.009	0.449	1
0	0	0	0	0	0	1	1	1	37	22	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	32	32	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	999	999	0.023	0.002	0.976	3
0	0	0	0	1	0	1	1	1	32	37	0.139	0.007	0.854	3
0	0	0	1	0	0	1	1	1	15	5	0.146	0.004	0.85	3
0	0	1	0	0	0	1	1	1	15	15	0.117	0.06	0.823	3
0	0	1	1	0	1	1	1	1	12	12	0.866	0.103	0.031	1
0	0	0	0	0	0	1	1	1	12	7.5	0.023	0.002	0.976	3
0	0	0	0	0	1	1	1	1	27	27	0.371	0.02	0.609	3
0	0	0	0	0	0	1	0	0	12	17	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	15	5	0.023	0.002	0.976	3
0	0	0	0	0	0	0	0	0	87	87	0.023	0.002	0.976	3
0	0	0	1	0	0	1	1	1	38	40	0.146	0.004	0.85	3
0	0	0	1	0	0	1	1	1	40	45	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	1	18	17	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	30	24.5	0.023	0.002	0.976	3
0	0	0	1	0	0	0	1	1	30	30	0.146	0.004	0.85	3
0	0	0	1	0	0	0	1	1	30	49.5	0.146	0.004	0.85	3
1	0	1	0	0	0	0	0	0	52	32	0.057	0.724	0.22	2
0	0	0	1	0	0	1	0	0	15	15	0.146	0.004	0.85	3
0	0	0	1	0	0	1	0	0	24.5	24.5	0.146	0.004	0.85	3
0	0	0	0	0	0	1	0	0	68	69	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	44.5	44.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	24.5	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	22	17	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	12	12	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	37	22	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	48	44	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	26	35	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	42	32	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	37	22	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	0	999	999	0.023	0.002	0.976	3
0	0	0	1	0	0	1	1	1	30	5	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	1	22	12	0.023	0.002	0.976	3
0	0	0	0	0	1	1	1	1	17	12	0.371	0.02	0.609	3
0	0	0	0	0	0	1	0	0	12	7.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	10	24.5	0.023	0.002	0.976	3
0	0	1	0	0	1	1	0	0	15	15	0.619	0.216	0.165	1
0	0	0	1	0	0	1	0	0	12	17	0.146	0.004	0.85	3
0	0	0	0	0	0	0	0	0	999	999	0.023	0.002	0.976	3
0	0	0	0	1	0	1	0	0	24.5	24.5	0.139	0.007	0.854	3
0	0	0	0	0	0	0	0	0	10	10	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	52	62	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	999	62	72	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	47	47	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	999	44.5	15	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	64.5	44.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	62	52	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	999	77	62	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	47	42	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	27	17	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	32	27	0.023	0.002	0.976	3
0	0	0	1	0	0	0	1	1	999	999	0.146	0.004	0.85	3
0	0	0	1	0	0	0	1	1	22	32	0.146	0.004	0.85	3
0	0	0	1	0	0	1	0	0	15	5	0.146	0.004	0.85	3
0	0	0	0	0	0	1	0	0	75	64	0.023	0.002	0.976	3
0	0	0	1	0	0	1	1	1	44.5	54.5	0.146	0.004	0.85	3
0	0	0	0	0	0	0	1	0	52	42	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	52	42	0.023	0.002	0.976	3
0	0	0	1	999	0	1	0	0	72	52	0.334	0.006	0.66	3
0	0	1	0	0	0	1	0	0	53	52	0.117	0.06	0.823	3
0	0	1	0	0	0	1	0	0	67	72	0.117	0.06	0.823	3
0	0	0	1	0	0	0	1	1	30	10	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	999	52	50	0.023	0.002	0.976	3
0	0	0	0	0	0	1	0	0	67	62	0.023	0.002	0.976	3
0	0	0	0	1	0	0	0	0	999	999	0.139	0.007	0.854	3
0	0	0	1	0	1	0	0	0	999	999	0.806	0.015	0.179	1
0	0	0	1	0	0	1	0	0	999	999	0.146	0.004	0.85	3
0	0	0	0	0	0	0	0	0	15	24.5	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	999	65	66	0.023	0.002	0.976	3
0	0	1	0	0	0	1	1	1	48	51	0.117	0.06	0.823	3
0	0	0	0	0	0	0	0	0	69.5	69.5	0.023	0.002	0.976	3
0	0	0	1	0	0	0	1	1	48	27	0.146	0.004	0.85	3
0	0	0	0	0	0	0	1	1	36	40	0.023	0.002	0.976	3
0	0	1	1	0	0	0	0	0	43	25	0.471	0.081	0.447	1
0	0	0	1	0	0	0	0	0	23	16	0.146	0.004	0.85	3
0	0	0	0	0	0	1	1	1	23	21	0.023	0.002	0.976	3
0	0	0	0	0	0	0	1	1	37	22	0.023	0.002	0.976	3
0	1	1	1	0	0	0	0	0	72	73	0	0.967	0.033	2
0	0	0	0	0	0	1	1	999	47	44	0.023	0.002	0.976	3
0	0	1	0	0	0	1	1	1	42	42	0.117	0.06	0.823	3
0	0	0	1	1	0	1	1	1	32	32	0.541	0.009	0.449	1
0	0	0	0	0	0	1	1	1	25	27	0.023	0.002	0.976	3
0	0	0	0	0	0	1	1	1	999	999	0.023	0.002	0.976	3
0	0	1	0	0	0	1	1	1	37	47	0.117	0.06	0.823	3
0	0	0	0	0	0	0	0	0	49.5	30	0.023	0.002	0.976	3
1	0	1	1	1	1	1	1	1	43	54	0.345	0.654	0.001	2
1	1	1	1	1	1	1	1	0	59	60	0	1	0	2
1	0	1	1	1	1	1	1	1	37	57	0.345	0.654	0.001	2
0	1	1	1	1	1	1	1	0	52	55	0	1	0	2
0	0	0	0	1	1	0	0	0	24.5	24.5	0.789	0.027	0.184	1
1	1	1	1	1	0	0	1	1	2.5	2.5	0	1	0	2
0	0	0	0	1	0	0	1	1	10	10	0.139	0.007	0.854	3
0	0	0	1	1	0	0	1	1	5	15	0.541	0.009	0.449	1
0	0	0	0	0	0	1	1	1	37	47	0.023	0.002	0.976	3
0	0	0	0	0	0	0	999	999	999	999	0.023	0.002	0.976	3
0	1	0	0	0	1	1	0	0	27	27	0	0.838	0.162	2
0	1	1	0	0	1	1	0	0	999	999	0	0.995	0.005	2
0	0	0	1	1	0	1	0	0	27	31	0.541	0.009	0.449	1
0	0	0	1	1	0	1	0	0	21	22	0.541	0.009	0.449	1
0	0	1	1	1	0	1	0	0	37	37	0.803	0.088	0.108	1
0	0	0	1	1	0	1	0	0	22	22	0.541	0.009	0.449	1
0	0	0	1	1	0	1	0	0	19	19	0.541	0.009	0.449	1
1	1	0	1	1	0	1	0	0	20	18	0	0.993	0.007	2
0	0	0	1	1	0	1	0	0	31	34	0.541	0.009	0.449	1
0	0	0	1	1	0	1	0	0	20	25	0.541	0.009	0.449	1
0	1	1	1	1	0	1	0	0	999	999	0	0.992	0.008	2
0	0	0	1	0	0	1	0	0	82	89	0.146	0.004	0.85	3
1	1	1	1	1	0	1	0	0	999	999	0	1	0	2
0	0	0	1	1	0	1	0	0	28	35	0.541	0.009	0.449	1
0	0	1	1	1	0	1	0	0	21	24	0.803	0.088	0.108	1
0	1	1	1	1	0	1	0	0	27	30	0	0.992	0.008	2
