1	26	18	3
1	64	65	1
1	41	27	1
1	53	54	1
1	44	39	3
1	76	73	3
1	34	26	2
1	63	59	3
1	50	49	1
1	35	23	1
1	62	55	3
1	65	73	2
1	66	58	1
1	64	62	1
1	77	79	1
1	53	54	1
1	68	79	1
1	57	55	3
1	62	55	3
1	52	56	2
1	78	74	1
1	72	73	1
1	76	71	3
1	88	88	1
1	60	66	1
1	94	95	1
1	71	68	2
1	67	59	3
1	68	70	3
1	70	65	1
1	93	96	1
0	70	70	3
1	72	71	1
1	64	54	2
1	53	55	1
1	42	44	3
1	22	27	3
1	22	27	3
1	19	29	3
1	17	23	3
1	39	46	3
1	32	35	3
1	44.5	54.5	1
1	37	17	2
1	57	62	3
1	42	46	1
1	10	10	1
1	19	16	1
1	11	11	1
1	21	17	3
1	5	5	3
1	44	35	3
1	999	999	3
1	999	999	3
1	999	999	3
1	52	42	3
1	36	30	1
1	36	44	1
1	40	35	1
1	36	28	1
1	48	40	1
1	29	24	1
1	34	38	3
1	39	42	1
1	37	37	1
1	50	48	1
0	999	999	3
1	75	70	1
0	24.5	24.5	3
1	10	12	2
1	19	19	2
1	19	12	2
1	30	28	1
1	21	25	2
1	60	43	2
1	21	23	2
1	17	13	1
1	23	23	1
0	999	999	3
1	24.5	75	3
999	999	999	3
0	30	49.5	3
1	31	21	1
1	37	42	3
1	24.5	15	1
1	31	34	1
1	32	47	3
1	32	22	3
1	53	46	2
1	18	18	2
1	37	32	3
1	24.5	24.5	3
1	37	40	2
1	47	52	1
1	25	23	2
1	39	42	1
1	39	35	2
1	41	35	3
1	39	36	3
1	37	32	1
999	999	999	3
1	57	54	2
1	30	32	1
1	54	51	3
1	53	50	2
1	52	57	3
1	35	36	1
1	48	41	2
1	41	45	1
1	55	49	2
1	66	62	3
1	26	24	2
1	49	48	1
1	40	34	3
1	59	53	1
1	52	52	1
0	58	64	3
1	77	82	1
1	30	10	1
1	27	22	3
1	999	999	1
1	20	21	1
1	20	16	1
1	37	47	3
1	26	23	3
1	42	47	2
1	32	23	3
1	32	27	3
1	17	22	3
1	44	36	3
1	75	73	3
1	38	30	3
1	10	10	2
1	47	40	3
1	54	42	3
1	60	45	3
1	42	42	3
1	35	28	2
0	24.5	24.5	3
1	29	20	2
1	42	42	2
1	28	22	2
1	27	26	2
1	35	34	2
1	36	27	2
1	40	35	2
1	21	19	2
1	32	27	2
1	30	30	2
0	10	10	2
1	32	34	2
1	47	47	2
1	40	44	1
1	36	34	3
1	34	29	3
1	34	25	3
1	59	57	3
1	62	62	2
1	62	52	3
1	5	5	3
0	999	999	3
0	30	24.5	3
1	72	77	1
1	52	50	1
1	67	57	1
1	31	28	1
1	27	26	1
1	31	24	3
1	43	41	3
1	35	27	1
1	37	35	1
1	24	15	2
1	27	27	3
1	24.5	15	3
1	999	999	1
1	56	49	1
1	63	68	1
1	17	27	1
1	17	12	1
1	999	999	3
1	15	24.5	3
1	27	35	1
1	23	22	1
0	999	999	3
1	21	21	1
1	31	42	1
1	32	35	1
1	36	27	1
1	42	39	1
1	44	53	1
1	999	999	3
1	30	49.5	3
1	11	5	3
999	999	999	3
1	17	27	3
0	12	12	3
1	69	78	2
1	39	37	3
1	56	54	2
1	74	77	3
1	64	68	1
1	64	62	3
1	51	61	1
1	58	53	3
1	67	58	2
1	64	62	3
1	58	58	3
1	87	87	2
1	63	55	2
1	64	62	3
1	30	38	2
1	57	54	3
1	47	42	3
1	51	53	3
1	62	55	2
1	44	39	3
1	55	52	2
1	52	52	2
1	42	43	1
1	59	58	1
1	71	70	3
1	47	38	1
1	68	67	3
1	52	38	2
1	63	49	3
1	51	51	1
1	66	67	2
1	55	59	2
1	62	55	2
1	71	74	3
1	999	999	2
1	66	66	3
0	85	88	1
1	71	79	1
1	62	60	3
0	52	57	3
0	999	999	3
1	39	46	1
1	31	28	1
1	28	26	1
1	30	33	1
1	23	21	1
1	25	24	1
1	28	28	1
1	29	35	1
1	21	20	1
1	40	35	1
1	27	37	1
1	22	42	1
1	28	26	1
1	27	37	1
1	39	39	1
1	31	38	1
1	28	36	1
1	45	65	1
1	42	47	1
1	30	47	1
1	67	62	1
1	52	72	1
1	60	69	1
1	59	76	1
1	44	59	1
1	48	55	1
0	32	37	3
0	62	77	3
1	34.5	24.5	3
1	31	26	3
1	21	17	3
1	42	32	3
1	24.5	75	3
1	69.5	69.5	3
0	24.5	24.5	1
1	27	22	1
1	70	74	3
1	65	63	3
1	67	73	3
1	64	71	1
1	68	72	3
1	58	53	1
1	73	70	1
1	63	62	3
1	60	61	1
1	66	66	1
1	999	999	3
1	58	53	1
1	64	68	1
1	999	999	3
1	85	89	3
1	32	42	3
1	29	22	3
1	49	39	3
1	999	999	3
1	27	22	3
0	999	999	3
0	999	999	3
0	999	999	3
0	999	999	3
1	10	10	3
1	15	5	3
1	47	42	1
1	54	38	1
1	47	40	3
1	52	45	1
1	39	36	3
1	60	64	3
1	68	45	1
1	38	34	1
1	52	40	1
0	999	999	3
1	37	47	3
1	10	10	1
1	12	2.5	3
1	2.5	7.5	3
999	999	999	3
1	24.5	24.5	3
1	24.5	24.5	3
1	24	24	3
1	20	16	1
1	13	8	2
1	25	16	1
1	22	22	1
1	21	27	3
1	15	29	1
1	16	20	1
1	25	33	1
0	999	999	3
1	16	9	1
1	33	27	2
1	33	30	1
1	40	38	3
1	34	30	1
1	27	42	1
1	48	48	3
1	36	35	1
1	62	57	3
1	67	57	3
1	69.5	49.5	3
0	47	42	3
1	22	27	1
1	20	14	1
1	23	18	1
1	44.5	34.5	3
1	53	47	3
1	74	76	3
1	57	60	3
1	44	36	3
1	38	32	1
1	72	67	3
1	67	70	3
1	64	53	1
1	66	65	3
1	79	80	3
1	70	70	3
1	56	56	3
1	38	37	3
1	77	79	3
1	65	63	3
1	65	61	3
1	56	52	1
1	63	67	3
1	58	55	3
1	72	77	3
1	79	84	3
1	43	37	3
1	88	86	3
1	69	67	3
1	57	67	3
1	53	64	3
1	36	45	3
1	54	57	3
1	67	68	3
1	27	37	3
1	49	57	3
1	46	42	3
1	63	71	3
1	34	33	1
1	33	36	1
1	84	84	1
1	27	24	1
1	35	36	1
1	39	39	1
1	41	36	1
1	35	37	1
1	43	46	1
1	49	50	3
1	26	27	1
1	56	59	3
1	31	30	1
1	41	44	3
1	65	57	3
1	69	71	2
1	64	60	2
1	58	60	2
1	50	54	1
0	30	10	3
1	49	45	2
1	55	51	3
1	56	61	3
1	54	61	1
1	52	46	2
1	69	72	2
1	49	46	2
1	61	59	2
1	63	63	3
1	37	32	3
1	37	37	3
1	21	16	3
1	31	27	3
1	34	35	3
1	32	27	3
1	36	25	3
1	30	27	3
1	30	19	3
1	72	77	3
1	62	62	3
1	53	48	3
1	30	28	3
1	70	66	3
1	50	49	3
1	38	51	3
1	80	87	3
1	47	52	2
1	42	32	1
1	999	999	3
0	22	37	1
1	30	49.5	1
1	50	52	1
1	34	29	1
1	29	32	1
1	39	47	1
1	42	47	1
1	58	49	1
0	999	999	3
1	47	47	1
1	32	30	1
1	50	42	1
1	24	24	1
1	25	24	1
1	52	47	1
1	55	60	1
1	60	61	1
1	58	60	1
0	5	15	3
1	67	68	1
1	41	48	1
1	30	28	1
1	27	25	1
1	68	69	1
1	44	44	1
1	31	27	1
1	52	54	1
1	42	43	1
1	52	52	1
1	28	27	1
1	27	32	1
1	40	35	2
1	24.5	24.5	1
1	12	12	3
1	49.5	30	3
1	72	67	3
1	23	18	1
1	59	62	3
1	32	34	1
1	22	26	1
1	32	34	3
1	27	28	1
1	35	34	1
1	41	37	1
1	75	80	3
1	48	54	1
1	69	70	3
1	25	25	3
1	26	20	3
1	41	45	1
1	31	25	1
1	20	17	1
1	30	30	3
1	30	36	1
1	26	34	1
1	27	22	1
1	27	33	1
1	73	78	3
1	35	44	1
1	63	69	1
1	36	34	1
1	32	29	3
1	17	16	1
1	25	24	1
1	35	29	1
1	47	53	3
1	54	55	3
1	26	20	1
1	44	44	1
1	39	38	3
1	37	30	3
1	64	60	3
1	62	59	3
1	52	66	1
1	40	46	3
1	35	35	1
1	61	55	3
1	59	56	3
1	49	44	1
1	45	52	1
1	42	43	3
1	42	37	3
1	82	84	3
1	51	28	3
1	59	63	1
1	34	41	1
1	53	58	1
1	53	56	1
1	69	71	1
1	37	41	1
1	45	53	1
1	53	48	1
1	62	74	1
1	71	75	3
1	48	50	3
1	40	46	1
1	51	59	3
1	61	58	3
1	44	48	1
1	7.5	12	1
0	42	52	3
1	20	22	1
1	58	58	3
0	999	999	3
1	36	26	1
1	64	64	3
0	999	999	3
1	98	96	3
1	93	89	3
1	72	72	3
1	68	64	1
1	87	85	3
0	999	999	3
1	7.5	12	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
1	22	22	2
1	25	28	1
0	999	999	1
1	27	17	2
1	37	42	1
1	75	75	3
1	26	25	3
1	999	999	3
1	41	37	3
1	42	42	3
1	57	63	3
1	54.5	54.5	3
1	55	40	3
1	27	32	3
0	999	999	3
0	999	999	3
1	12	15	1
1	12	7.5	1
1	15	21	1
1	24	21	1
1	13	14	1
1	32	34	3
1	43	34	3
0	75	999	3
1	29	23	3
1	47	47	3
1	52	52	3
1	32	47	1
1	20	20	1
1	57	62	3
1	38	41	1
1	38	37	3
1	66	72	3
1	10	10	3
1	27	24	3
1	35	42	2
1	37	47	3
1	27	37	2
1	27	28	3
1	25	36	3
999	999	999	3
1	24.5	24.5	3
1	54.5	54.5	3
1	21	18	1
1	30	30	2
1	27	26	1
1	999	999	1
1	24.5	24.5	3
1	46	47	3
1	46	46	1
1	48	52	1
1	999	999	3
1	40	44	1
1	20	16	1
1	72	71	3
1	32	32	1
1	38	35	1
1	48	36	3
1	69	63	3
1	63	57	1
1	40	45	1
1	29	27	1
1	68	58	3
1	73	64	3
1	22	42	1
1	42	42	1
1	52	52	1
1	39	26	1
1	74	65	3
1	57	46	3
1	73	66	1
1	42	42	1
1	72	65	3
1	37	32	1
1	61	65	1
1	42	46	1
1	81	81	3
1	23	27	1
1	62	67	1
1	68	57	1
1	34	25	1
1	5	5	3
1	77	67	1
1	70	64	3
1	53	50	1
1	45	48	1
1	71	65	3
1	45	36	3
1	66	69	1
1	55	44	1
1	72	62	3
1	30	23	1
1	70	68	3
1	28	27	1
0	53	51	3
1	84	85	3
1	17	17	1
1	30	30	1
1	999	999	1
1	17	17	1
1	31	41	1
0	21	21	1
0	24.5	24.5	3
1	32	22	3
1	49.5	49.5	3
1	34.5	44.5	3
1	43	36	1
1	54	45	3
1	999	999	3
1	49.5	30	3
0	24.5	24.5	3
1	2.5	2.5	2
1	34.5	34.5	3
1	38	33	1
1	26	21	1
1	27	23	1
1	31	27	1
1	47	47	3
1	37	34	1
1	29	28	1
1	29	22	1
1	37	37	1
1	39	41	1
1	26	22	1
1	37	39	1
1	45	32	3
1	43	39	3
1	32	40	3
1	52	72	1
1	38	29	3
1	28	36	2
1	40	41	3
1	34	29	3
1	47	47	1
1	38	39	3
1	58	61	3
1	62	61	3
1	33	32	3
1	57	75	1
1	44	39	3
1	40	40	1
1	60	62	3
1	40	38	3
1	41	34	3
1	62	64	3
1	60	68	1
1	45	43	3
1	47	38	3
1	59	59	3
1	37	39	2
1	39	42	3
1	57	64	1
1	63	68	3
1	51	51	2
1	55	52	2
1	34	25	3
1	56	51	3
1	54	49	3
0	77	87	3
1	43	48	1
1	5	15	1
1	55	73	1
1	64	62	3
1	58	58	3
1	59	63	3
1	72	77	3
1	64	62	3
1	24.5	24.5	3
1	24	26	2
1	24	16	3
1	23	27	2
1	22	18	2
1	20	16	2
1	28	23	2
1	32	21	2
1	37	27	2
1	28	25	2
1	37	30	2
1	29	35	3
1	59	62	1
0	999	999	3
1	67	57	3
1	31	33	1
1	43	58	1
1	21	28	1
1	28	36	1
1	32	39	1
1	28	31	1
1	27	25	1
1	29	33	1
1	44	39	1
1	2.5	7.5	1
1	28	36	1
1	15	5	3
1	92	97.5	3
1	38	33	2
1	67	82	3
1	67	67	3
1	999	999	3
1	22	12	3
1	38	27	3
1	75	75	3
0	27	27	3
0	999	999	3
1	52	52	3
1	44	28	3
1	52	57	3
1	37	34	3
0	999	999	3
1	57	52	3
0	999	999	3
1	58	49	3
1	52	52	3
1	58	53	1
1	52	38	1
1	52	57	3
1	77	70	3
1	22	17	1
1	12	7.5	1
1	24.5	75	1
1	27	22	3
1	22	2.5	3
1	59	63	1
1	70	72	1
1	52	56	1
1	61	67	1
1	62	67	1
1	72	73	3
1	53	57	3
0	24.5	24.5	3
1	52	57	3
1	22	12	1
0	37	27	1
1	15	15	3
1	24.5	24.5	2
1	30	10	3
1	17	27	2
1	24.5	24.5	3
1	41	38	3
1	2	0.5	3
1	7	7	3
0	24.5	24.5	3
1	42	47	3
1	28	23	3
1	54.5	54.5	3
1	17	15	3
1	25	27	3
1	10	9	3
1	19	20	3
1	19	17	3
0	22	27	3
1	12	12	3
1	999	999	3
1	17	18	3
1	34	41	3
1	25	34	3
1	21	20	3
1	15	11	3
1	25	21	3
1	21	14	3
1	28	23	3
1	23	23	3
1	30	35	3
1	23	13	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
999	999	999	3
1	46	35	3
1	44.5	54.5	3
1	48	53	2
0	999	999	3
1	27	38	3
1	37	47	1
1	43	49	3
1	7.5	7.5	3
1	11	7	3
1	24.5	999	3
1	50	49	3
1	57	57	2
1	37	35	2
1	45	53	3
1	51	56	3
0	30	24.5	3
1	999	999	1
1	54.5	34.5	2
1	41	35	2
1	22	22	3
0	62	52	3
1	58	51	2
1	57	57	2
1	66	56	1
0	24.5	24.5	3
1	34.5	34.5	3
1	57	47	3
1	29	24	1
1	27	32	3
1	48	44	1
1	24.5	15	1
1	39	36	1
1	34.5	24.5	3
0	24.5	24.5	3
1	66	65	3
1	67	78	1
1	44	51	3
1	73	74	3
1	81	78	3
1	68	71	1
1	27	32	3
1	58	64	3
1	79	80	3
1	51	54	3
1	65	71	3
1	56	51	1
1	52	62	3
1	61	61	3
1	84	68	3
1	61	65	3
1	56	51	3
1	34	27	1
1	37	32	3
1	80	82	3
1	82	81	3
1	77	82	3
1	74	73	3
1	84	86	3
1	73	69	3
1	43	37	3
1	67	63	3
1	80	82	3
1	67	65	3
0	64.5	74.5	3
1	34.5	24.5	3
1	24.5	24.5	3
1	49.5	69.5	3
1	999	999	3
1	74.5	64.5	2
1	35	29	1
1	62	72	3
1	47	50	2
0	24.5	24.5	3
0	75	24.5	3
999	999	999	3
1	68	63	3
1	55	57	3
1	69	72	1
1	38	48	2
1	29	21	2
1	47	47	3
1	61	58	3
1	42	43	3
1	51	58	1
1	48	49	3
1	39	38	2
1	50	49	3
1	42	42	2
1	72	69	3
1	69	60	3
1	53	33	2
1	48	54	1
1	64	64	3
1	62	54	2
1	43	37	3
1	61	65	3
1	43	38	2
1	68	62	1
1	66	64	1
1	77	79	3
1	77	72	2
1	73	72	2
